FID,pointid,grid_code,xx,yy,Num,,,
454,2583875,-2.39694,-88.7573369,38.3556113,1,,,
455,2583876,-2.43417,-88.75731387,38.35560994,1,,,
456,2583878,-2.2444799,-88.75726779,38.35560722,1,,,
457,2583617,-2.2223799,-88.75735818,38.35563045,1,,,
458,2583618,-2.44803,-88.75733514,38.35562909,1,,,
459,2583619,-2.37799,-88.75731211,38.35562773,1,,,
460,2583620,-2.4744599,-88.75728907,38.35562637,1,,,
461,2583621,-2.3405499,-88.75726603,38.35562501,1,,,
462,2583622,-2.2021799,-88.75724299,38.35562365,1,,,
463,2583623,-2.2021799,-88.75721995,38.3556223,1,,,
464,2583343,-2.2169199,-88.75735642,38.35564824,1,,,
465,2583344,-2.3754001,-88.75733338,38.35564688,1,,,
466,2583345,-2.3292501,-88.75731035,38.35564552,1,,,
467,2583346,-2.35443,-88.75728731,38.35564416,1,,,
468,2583347,-2.2023599,-88.75726427,38.3556428,1,,,
469,2583348,-2.0408599,-88.75724123,38.35564145,1,,,
470,2583349,-2.0408599,-88.7572182,38.35564009,1,,,
471,2583053,-2.2258,-88.7573777,38.35566739,1,,,
472,2583054,-2.32657,-88.75735466,38.35566603,1,,,
473,2583055,-2.3805499,-88.75733163,38.35566467,1,,,
474,2583056,-2.4748499,-88.75730859,38.35566331,1,,,
475,2583057,-2.3564799,-88.75728555,38.35566195,1,,,
476,2583058,-2.2188699,-88.75726251,38.3556606,1,,,
477,2583059,-2.1154799,-88.75723947,38.35565924,1,,,
478,2583060,-2.1154799,-88.75721644,38.35565788,1,,,
479,2582760,-2.2088001,-88.75737594,38.35568518,1,,,
480,2582761,-2.35849,-88.7573529,38.35568382,1,,,
481,2582762,-2.22104,-88.75732987,38.35568246,1,,,
482,2582763,-2.2695301,-88.75730683,38.3556811,1,,,
483,2582764,-2.3456399,-88.75728379,38.35567975,1,,,
484,2582765,-2.20804,-88.75726075,38.35567839,1,,,
485,2582766,-2.1326001,-88.75723771,38.35567703,1,,,
486,2582767,-2.1326001,-88.75721468,38.35567567,1,,,
487,2582441,-2.2088001,-88.75737418,38.35570297,1,,,
488,2582442,-2.35849,-88.75735114,38.35570161,1,,,
489,2582443,-2.22104,-88.75732811,38.35570025,1,,,
490,2582444,-2.2695301,-88.75730507,38.3556989,1,,,
491,2582445,-2.3456399,-88.75728203,38.35569754,1,,,
492,2582446,-2.20804,-88.75725899,38.35569618,1,,,
493,2582447,-2.1326001,-88.75723596,38.35569482,1,,,
494,2582448,-2.1326001,-88.75721292,38.35569346,1,,,
495,2582116,-2.25244,-88.75737242,38.35572076,1,,,
496,2582117,-2.2532699,-88.75734939,38.3557194,1,,,
497,2582118,-2.12555,-88.75732635,38.35571805,1,,,
498,2582119,-2.1758399,-88.75730331,38.35571669,1,,,
499,2582120,-2.19977,-88.75728027,38.35571533,1,,,
500,2582121,-2.08887,-88.75725723,38.35571397,1,,,
501,2582122,-2.12973,-88.7572342,38.35571261,1,,,
502,2582123,-2.12973,-88.75721116,38.35571125,1,,,
503,2582127,-2.0325899,-88.75711901,38.35570582,1,,,
504,2582128,-2.12482,-88.75709597,38.35570446,1,,,
505,2541302,-2.3368499,-88.80310621,38.36121858,1,,,
506,2541037,-2.3596201,-88.80317358,38.36124042,1,,,
507,2541038,-2.27582,-88.80315054,38.36123907,1,,,
508,2541039,-2.28491,-88.8031275,38.36123772,1,,,
509,2541040,-2.44489,-88.80310446,38.36123637,1,,,
510,2540774,-2.3596201,-88.80317183,38.36125821,1,,,
511,2540775,-2.27582,-88.80314879,38.36125686,1,,,
512,2540776,-2.28491,-88.80312575,38.36125551,1,,,
513,2540777,-2.44489,-88.80310271,38.36125416,1,,,
514,2270274,-2.60904,-88.78648413,38.37328889,1,,,
515,2269923,-2.2409699,-88.78648238,38.37330668,1,,,
516,2269557,-2.2509799,-88.78648062,38.37332447,1,,,
517,2269180,-2.04968,-88.78647887,38.37334226,1,,,
518,2268774,-2.3393199,-88.78647712,38.37336005,1,,,
519,2268352,-2.2409999,-88.78647537,38.37337785,1,,,
520,2267910,-2.2409999,-88.78647361,38.37339564,1,,,
521,2266678,-2.91922,-88.78646836,38.37344901,1,,,
522,2266271,-2.677,-88.7864666,38.37346681,1,,,
523,2265838,-2.22702,-88.78646485,38.3734846,1,,,
524,2042634,-2.27386,-89.07582785,38.40161754,1,,,
525,2042635,-2.27386,-89.07580479,38.40161624,1,,,
526,2042636,-2.0195301,-89.07578173,38.40161494,1,,,
527,2042163,-2.4491601,-89.07584922,38.40163663,1,,,
528,2042164,-2.7760601,-89.07582616,38.40163533,1,,,
529,2042165,-2.7760601,-89.07580311,38.40163404,1,,,
530,2042166,-2.4670401,-89.07578005,38.40163274,1,,,
531,2041695,-2.0838599,-89.07584754,38.40165443,1,,,
532,2041696,-2.8873301,-89.07582448,38.40165313,1,,,
533,2041697,-2.8873301,-89.07580142,38.40165183,1,,,
534,2041698,-2.7428,-89.07577837,38.40165053,1,,,
535,2041226,-2.3731699,-89.0758228,38.40167093,1,,,
536,2041227,-2.3731699,-89.07579974,38.40166963,1,,,
537,2041228,-2.5943601,-89.07577668,38.40166833,1,,,
538,2040776,-2.41345,-89.075775,38.40168612,1,,,
539,2040332,-2.41345,-89.07577332,38.40170392,1,,,
540,2039857,-2.19122,-89.07577163,38.40172172,1,,,
541,2039392,-2.1022899,-89.07576995,38.40173951,1,,,
542,2038181,-2.1159101,-89.07581102,38.4017955,1,,,
543,2038182,-2.1159101,-89.07578796,38.4017942,1,,,
544,2038183,-2.29755,-89.0757649,38.4017929,1,,,
545,2037845,-2.0199599,-89.07576322,38.4018107,1,,,
546,2010597,-2.02478,-89.1439776,38.40706553,1,,,
547,2010598,-2.3120699,-89.14395454,38.40706425,1,,,
548,2009151,-2.3674901,-89.14334995,38.4070842,1,,,
549,2007334,-2.05353,-89.14304349,38.40713866,1,,,
550,2005950,-2.1944001,-89.14260033,38.40716761,1,,,
551,2005470,-2.1944001,-89.14259867,38.40718541,1,,,
552,1365239,-2.3429599,-89.11525699,38.4270181,1,,,
553,1365240,-2.3429599,-89.11523393,38.42701681,1,,,
554,1226478,-2.0364399,-89.11598832,38.43058342,1,,,
555,775877,-2.1939099,-89.04647702,38.43899919,1,,,
556,775878,-2.7468901,-89.04645395,38.43899789,1,,,
557,775400,-2.1939099,-89.04647532,38.43901699,1,,,
558,775401,-2.7468901,-89.04645226,38.43901568,1,,,
559,772246,-2.2421899,-89.0468326,38.43916243,1,,,
560,680550,-2.13416,-89.09839149,38.44578792,1,,,
561,680551,-2.36005,-89.09836842,38.44578662,1,,,
562,680552,-2.36005,-89.09834535,38.44578533,1,,,
563,680086,-2.54968,-89.0983206,38.44580183,1,,,
564,679632,-2.3555901,-89.09831892,38.44581963,1,,,
565,679633,-2.42047,-89.09829585,38.44581833,1,,,
566,679634,-2.03125,-89.09827277,38.44581704,1,,,
567,679201,-2.48474,-89.09831724,38.44583742,1,,,
568,679202,-2.4121699,-89.09829417,38.44583613,1,,,
569,678797,-2.75494,-89.09831556,38.44585522,1,,,
570,678798,-2.5579801,-89.09829249,38.44585392,1,,,
571,678384,-2.5976601,-89.09831388,38.44587302,1,,,
572,678385,-2.44696,-89.09829081,38.44587172,1,,,
573,677971,-2.06177,-89.09835835,38.4458934,1,,,
574,677972,-2.06177,-89.09833528,38.44589211,1,,,
575,677973,-2.35675,-89.09831221,38.44589081,1,,,
576,677974,-2.30176,-89.09828913,38.44588952,1,,,
577,677591,-2.3064599,-89.09835667,38.4459112,1,,,
578,677592,-2.3064599,-89.0983336,38.4459099,1,,,
579,677593,-2.3217199,-89.09831053,38.44590861,1,,,
580,677594,-2.1108999,-89.09828745,38.44590731,1,,,
581,677211,-2.3064599,-89.09835499,38.44592899,1,,,
582,677212,-2.3064599,-89.09833192,38.4459277,1,,,
583,677213,-2.3217199,-89.09830885,38.4459264,1,,,
584,677214,-2.1108999,-89.09828578,38.44592511,1,,,
585,676749,-2.2913201,-89.09835331,38.44594679,1,,,
586,676750,-2.2913201,-89.09833024,38.4459455,1,,,
587,675847,-2.0580399,-89.09830381,38.44597979,1,,,
588,405270,-2.06476,-89.10378473,38.45968715,1,,,
589,405271,-2.23157,-89.10376165,38.45968585,1,,,
590,404999,-2.3651099,-89.10371382,38.45970106,1,,,
591,405000,-2.39905,-89.10369074,38.45969977,1,,,
592,404761,-2.6652801,-89.10366599,38.45971627,1,,,
593,404762,-2.6652801,-89.10364291,38.45971498,1,,,
594,404534,-2.23932,-89.10366431,38.45973407,1,,,
595,404535,-2.23932,-89.10364123,38.45973277,1,,,
596,404536,-2.4511099,-89.10361816,38.45973148,1,,,
597,404283,-2.7026999,-89.10361648,38.45974928,1,,,
598,404284,-2.71838,-89.1035934,38.45974798,1,,,
599,404030,-2.39307,-89.10359172,38.45976578,1,,,
600,403750,-2.47644,-89.10354389,38.45978099,1,,,
601,403466,-2.47644,-89.10354222,38.45979879,1,,,
602,403189,-2.2785599,-89.10351746,38.45981529,1,,,
603,402891,-2.2407801,-89.10349271,38.45983179,1,,,
604,402622,-2.16449,-89.10346795,38.45984829,1,,,
605,402336,-2.2734399,-89.1034432,38.4598648,1,,,
606,402337,-2.2734399,-89.10342012,38.4598635,1,,,
607,401828,-2.0521901,-89.10339369,38.4598978,1,,,
608,401570,-2.26648,-89.10336893,38.4599143,1,,,
609,400302,-2.1660199,-89.10329132,38.4599994,1,,,
610,400020,-2.2052,-89.10328964,38.4600172,1,,,
611,726478,-2.2064199,-88.94335558,38.43491396,1,,,
612,726479,-2.74493,-88.94333252,38.43491263,1,,,
613,726101,-2.55072,-88.94443797,38.43499396,1,,,
614,726102,-2.64429,-88.94441491,38.43499264,1,,,
615,726103,-2.30597,-88.94439184,38.43499132,1,,,
616,726104,-2.10852,-88.94436878,38.43498999,1,,,
617,726105,-2.2927899,-88.94434571,38.43498867,1,,,
618,726106,-2.0225201,-88.94432264,38.43498735,1,,,
619,726112,-2.7176499,-88.94337693,38.43493308,1,,,
620,726114,-2.94226,-88.9433308,38.43493043,1,,,
621,726115,-2.40991,-88.94330773,38.4349291,1,,,
622,726118,-2.80896,-88.94323854,38.43492513,1,,,
623,726119,-2.80896,-88.94321547,38.43492381,1,,,
624,726120,-2.46735,-88.9431924,38.43492249,1,,,
625,726121,-2.7402301,-88.94316934,38.43492116,1,,,
626,726122,-2.54108,-88.94314627,38.43491984,1,,,
627,726123,-2.7009301,-88.9431232,38.43491851,1,,,
628,726124,-2.49896,-88.94310014,38.43491719,1,,,
629,725719,-2.2357199,-88.94436706,38.43500779,1,,,
630,725721,-2.94629,-88.94432093,38.43500514,1,,,
631,725722,-2.1543,-88.94429786,38.43500382,1,,,
632,725723,-2.1745601,-88.9442748,38.43500249,1,,,
633,725724,-2.1745601,-88.94425173,38.43500117,1,,,
634,725728,-2.47559,-88.94351361,38.43495881,1,,,
635,725729,-2.7357199,-88.94349055,38.43495749,1,,,
636,725731,-2.5039101,-88.94344441,38.43495484,1,,,
637,725732,-2.5039101,-88.94342135,38.43495352,1,,,
638,725733,-2.336,-88.94339828,38.43495219,1,,,
639,725734,-2.04181,-88.94337522,38.43495087,1,,,
640,725740,-2.60132,-88.94312149,38.43493631,1,,,
641,725741,-2.987,-88.94309842,38.43493499,1,,,
642,725742,-2.93365,-88.94307536,38.43493366,1,,,
643,725743,-2.87396,-88.94305229,38.43493234,1,,,
644,725744,-2.47998,-88.94302922,38.43493101,1,,,
645,725745,-2.47998,-88.94300616,38.43492969,1,,,
646,725277,-2.09869,-88.94429615,38.43502161,1,,,
647,725278,-2.7288201,-88.94427308,38.43502029,1,,,
648,725279,-2.7288201,-88.94425001,38.43501896,1,,,
649,725286,-2.2677,-88.9435811,38.43498058,1,,,
650,725287,-2.2939501,-88.94355803,38.43497925,1,,,
651,725288,-2.08429,-88.94353496,38.43497793,1,,,
652,725292,-2.88501,-88.9434427,38.43497264,1,,,
653,725293,-2.88501,-88.94341963,38.43497131,1,,,
654,725297,-2.1812699,-88.94305057,38.43495013,1,,,
655,725298,-2.66028,-88.94302751,38.43494881,1,,,
656,725299,-2.66028,-88.94300444,38.43494748,1,,,
657,725300,-2.4302399,-88.94298138,38.43494616,1,,,
658,724801,-2.5926499,-88.94422523,38.43503543,1,,,
659,724802,-2.6684,-88.94420217,38.43503411,1,,,
660,724803,-2.6492901,-88.9441791,38.43503279,1,,,
661,724804,-2.41223,-88.94415603,38.43503146,1,,,
662,724805,-2.0285599,-88.94413297,38.43503014,1,,,
663,724819,-2.0258801,-88.94371778,38.43500631,1,,,
664,724822,-2.26599,-88.94364858,38.43500234,1,,,
665,724823,-2.26599,-88.94362551,38.43500102,1,,,
666,724833,-2.4949999,-88.94295659,38.43496263,1,,,
667,724341,-2.2741101,-88.94415432,38.43504926,1,,,
668,724342,-2.2662399,-88.94413125,38.43504793,1,,,
669,724343,-2.48242,-88.94410819,38.43504661,1,,,
670,724344,-2.32465,-88.94408512,38.43504529,1,,,
671,724345,-2.0589001,-88.94406205,38.43504396,1,,,
672,724346,-2.0589001,-88.94403899,38.43504264,1,,,
673,724353,-2.1993999,-88.94387752,38.43503337,1,,,
674,724354,-2.00983,-88.94385446,38.43503205,1,,,
675,724355,-2.00983,-88.94383139,38.43503073,1,,,
676,724362,-2.0956399,-88.94366993,38.43502146,1,,,
677,724367,-2.6146901,-88.94293181,38.4349791,1,,,
678,724368,-2.37604,-88.94290875,38.43497778,1,,,
679,723908,-2.28265,-88.94290703,38.43499557,1,,,
680,723909,-2.5708599,-88.94288396,38.43499425,1,,,
681,722645,-2.4284101,-88.94280962,38.43504366,1,,,
682,722646,-2.4284101,-88.94278655,38.43504233,1,,,
683,722203,-2.6879301,-88.9427387,38.43505748,1,,,
684,722204,-2.0889299,-88.94271564,38.43505616,1,,,
685,721767,-2.69385,-88.94269085,38.43507263,1,,,
686,721341,-2.8440599,-88.9427122,38.43509175,1,,,
687,721342,-2.9565401,-88.94268914,38.43509042,1,,,
688,721343,-2.21399,-88.94266607,38.4350891,1,,,
689,720925,-2.0980201,-88.94266436,38.43510689,1,,,
690,718221,-2.37238,-88.94232942,38.43521292,1,,,
691,718222,-2.8169601,-88.94230635,38.43521159,1,,,
692,350567,-2.31464,-88.96163824,38.45510664,1,,,
693,350568,-2.45258,-88.96161517,38.45510532,1,,,
694,350569,-2.45258,-88.96159209,38.455104,1,,,
695,350570,-2.62604,-88.96156902,38.45510268,1,,,
696,350572,-2.97913,-88.96152287,38.45510004,1,,,
697,350573,-2.73804,-88.9614998,38.45509872,1,,,
698,350574,-2.3225701,-88.96147673,38.4550974,1,,,
699,350575,-2.1914101,-88.96145366,38.45509608,1,,,
700,350576,-2.0153201,-88.96143058,38.45509476,1,,,
701,350255,-2.31464,-88.96163653,38.45512444,1,,,
702,350256,-2.45258,-88.96161345,38.45512311,1,,,
703,350257,-2.45258,-88.96159038,38.45512179,1,,,
704,350258,-2.62604,-88.96156731,38.45512047,1,,,
705,350260,-2.97913,-88.96152116,38.45511783,1,,,
706,350261,-2.73804,-88.96149809,38.45511651,1,,,
707,350262,-2.3225701,-88.96147502,38.45511519,1,,,
708,350263,-2.1914101,-88.96145194,38.45511387,1,,,
709,350264,-2.0153201,-88.96142887,38.45511255,1,,,
710,1827153,-2.1574399,-88.77560792,38.39308589,1,,,
711,1826690,-2.3084099,-88.77560617,38.39310369,1,,,
712,1801973,-2.5099199,-88.77204506,38.39395008,1,,,
713,1801556,-2.5099199,-88.7720433,38.39396787,1,,,
714,1801134,-2.2114899,-88.77204155,38.39398566,1,,,
715,1559116,-2.0717199,-88.74364355,38.40050811,1,,,
716,1559117,-2.0186501,-88.7436205,38.40050675,1,,,
717,1558536,-2.2597401,-88.74359568,38.40052318,1,,,
718,1558537,-2.4819601,-88.74357263,38.40052182,1,,,
719,1557912,-2.55707,-88.74357087,38.40053961,1,,,
720,1290661,-2.211,-88.7365557,38.40721184,1,,,
721,1289766,-2.5396099,-88.73662309,38.40723372,1,,,
722,1289767,-2.36041,-88.73660004,38.40723235,1,,,
723,1289768,-2.36041,-88.73657699,38.40723099,1,,,
724,1024737,-2.1786799,-88.75044764,38.41538705,1,,,
725,1024739,-2.00879,-88.75040153,38.41538433,1,,,
726,1023990,-2.40417,-88.75044588,38.41540484,1,,,
727,1023991,-2.1224101,-88.75042282,38.41540348,1,,,
728,1023243,-2.00949,-88.75044412,38.41542263,1,,,
729,677167,-2.2421,-88.7542982,38.42615443,1,,,
730,676219,-2.23016,-88.75427162,38.42618866,1,,,
731,675815,-2.06076,-88.75426985,38.42620645,1,,,
732,675816,-2.3742099,-88.7542468,38.42620509,1,,,
733,675445,-2.73734,-88.75424503,38.42622288,1,,,
734,675067,-2.20474,-88.75422021,38.42623931,1,,,
735,517803,-2.9788201,-88.7181551,38.43110558,1,,,
736,517405,-2.51108,-88.71815333,38.43112337,1,,,
737,322089,-2.19647,-88.70846856,38.44218174,1,,,
738,321821,-2.4202001,-88.70846679,38.44219953,1,,,
739,321533,-2.15976,-88.70846502,38.44221732,1,,,
740,321534,-2.46347,-88.70844195,38.44221596,1,,,
741,321257,-2.2248199,-88.70846324,38.44223512,1,,,
742,320993,-2.18188,-88.70943016,38.44231035,1,,,
743,320763,-2.53442,-88.70850582,38.44227343,1,,,
744,320764,-2.53442,-88.70848276,38.44227207,1,,,
745,320512,-2.53442,-88.70850405,38.44229122,1,,,
746,320513,-2.53442,-88.70848099,38.44228986,1,,,
747,319552,-2.29492,-88.7093734,38.44241436,1,,,
748,319331,-2.0646999,-88.70937162,38.44243215,1,,,
749,173339,-2.0167799,-88.79132778,38.45782189,1,,,
750,170917,-2.10706,-88.79131025,38.45799981,1,,,
751,170655,-2.10706,-88.79130849,38.4580176,1,,,
752,170390,-2.75964,-88.79132981,38.45803675,1,,,
753,167657,-2.0415299,-88.79133184,38.4582516,1,,,
754,163264,-2.16837,-88.79131634,38.45864438,1,,,
755,163043,-2.16837,-88.79131458,38.45866217,1,,,
756,162622,-2.47842,-88.79133415,38.45869911,1,,,
757,160435,-2.60287,-88.79131837,38.45885924,1,,,
758,160192,-2.59305,-88.79131661,38.45887703,1,,,
759,159942,-2.3215599,-88.79131486,38.45889482,1,,,
760,95149,-2.1544499,-88.77677139,38.46330268,1,,,
761,94952,-2.56882,-88.77674656,38.46331911,1,,,
762,31804,-2.27191,-88.83550268,38.47444993,1,,,
763,31693,-2.3949001,-88.83554709,38.47447041,1,,,
764,31694,-2.6528299,-88.83552401,38.47446907,1,,,
765,31695,-2.88641,-88.83550094,38.47446773,1,,,
766,31696,-2.7869899,-88.83547786,38.47446638,1,,,
767,31591,-2.56812,-88.83556842,38.47448955,1,,,
768,31592,-2.6849401,-88.83554535,38.47448821,1,,,
769,31593,-2.82886,-88.83552227,38.47448686,1,,,
770,31594,-2.8292201,-88.83549919,38.47448552,1,,,
771,31595,-2.7523201,-88.83547612,38.47448417,1,,,
772,31452,-2.6391001,-88.83561283,38.47451003,1,,,
773,31453,-2.6391001,-88.83558976,38.47450869,1,,,
774,31454,-2.5053699,-88.83556668,38.47450734,1,,,
775,31455,-2.38696,-88.8355436,38.474506,1,,,
776,31456,-2.24597,-88.83552053,38.47450465,1,,,
777,31457,-2.1068101,-88.83549745,38.47450331,1,,,
778,31458,-2.0856299,-88.83547437,38.47450197,1,,,
779,31321,-2.6391001,-88.83561109,38.47452782,1,,,
780,31322,-2.6391001,-88.83558801,38.47452648,1,,,
781,31323,-2.5053699,-88.83556494,38.47452514,1,,,
782,31324,-2.38696,-88.83554186,38.47452379,1,,,
783,31325,-2.24597,-88.83551878,38.47452245,1,,,
784,31326,-2.1068101,-88.83549571,38.4745211,1,,,
785,31327,-2.0856299,-88.83547263,38.47451976,1,,,
786,31168,-2.1614399,-88.83567858,38.47454965,1,,,
787,31169,-2.11676,-88.8356555,38.4745483,1,,,
788,31170,-2.26788,-88.83563242,38.47454696,1,,,
789,31171,-2.2305901,-88.83560935,38.47454562,1,,,
790,31172,-2.2305901,-88.83558627,38.47454427,1,,,
791,31173,-2.0075099,-88.83556319,38.47454293,1,,,
792,31174,-2.15009,-88.83554012,38.47454158,1,,,
793,31175,-2.0213599,-88.83551704,38.47454024,1,,,
794,31031,-2.2223499,-88.83569991,38.47456878,1,,,
795,31032,-2.4798,-88.83567683,38.47456744,1,,,
796,31033,-2.26208,-88.83565376,38.4745661,1,,,
797,31034,-2.1601601,-88.83563068,38.47456475,1,,,
798,31035,-2.0466299,-88.8356076,38.47456341,1,,,
799,31036,-2.0466299,-88.83558453,38.47456206,1,,,
800,30876,-2.2957201,-88.83569817,38.47458658,1,,,
801,30877,-2.3692,-88.83567509,38.47458523,1,,,
802,30878,-2.05176,-88.83565201,38.47458389,1,,,
803,30879,-2.06165,-88.83562894,38.47458254,1,,,
804,30742,-2.29181,-88.8357195,38.47460571,1,,,
805,30743,-2.4237101,-88.83569643,38.47460437,1,,,
806,30744,-2.04108,-88.83567335,38.47460303,1,,,
807,30621,-2.04462,-88.83576391,38.47462619,1,,,
808,30622,-2.0770299,-88.83574084,38.47462485,1,,,
809,30623,-2.36218,-88.83571776,38.47462351,1,,,
810,30624,-2.2651401,-88.83569468,38.47462216,1,,,
811,30495,-2.2499399,-88.83580832,38.47464667,1,,,
812,30496,-2.2499399,-88.83578525,38.47464533,1,,,
813,30497,-2.21277,-88.83576217,38.47464399,1,,,
814,30498,-2.0325301,-88.83573909,38.47464264,1,,,
815,30499,-2.0936899,-88.83571602,38.4746413,1,,,
816,30500,-2.0664699,-88.83569294,38.47463995,1,,,
817,30361,-2.0355799,-88.83582966,38.47466581,1,,,
818,30362,-2.1860399,-88.83580658,38.47466447,1,,,
819,30363,-2.1860399,-88.8357835,38.47466312,1,,,
820,30366,-2.0081799,-88.83571427,38.47465909,1,,,
821,30005,-2.1240201,-88.83587058,38.47472188,1,,,
822,29880,-2.33044,-88.83589191,38.47474101,1,,,
823,29881,-2.35724,-88.83586884,38.47473967,1,,,
824,29882,-2.0381501,-88.83584576,38.47473832,1,,,
825,29747,-2.4333501,-88.83593633,38.47476149,1,,,
826,29748,-2.448,-88.83591325,38.47476015,1,,,
827,29749,-2.5803199,-88.83589017,38.47475881,1,,,
828,29750,-2.24066,-88.83586709,38.47475746,1,,,
829,29751,-2.0692101,-88.83584402,38.47475612,1,,,
830,29636,-2.22632,-88.83595766,38.47478063,1,,,
831,29637,-2.70435,-88.83593458,38.47477929,1,,,
832,29638,-2.7400501,-88.83591151,38.47477794,1,,,
833,29639,-2.6127901,-88.83588843,38.4747766,1,,,
834,29640,-2.2396901,-88.83586535,38.47477525,1,,,
835,29641,-2.10376,-88.83584228,38.47477391,1,,,
836,29527,-2.5381501,-88.83595592,38.47479842,1,,,
837,29528,-2.84955,-88.83593284,38.47479708,1,,,
838,29529,-2.7446301,-88.83590976,38.47479573,1,,,
839,29530,-2.58044,-88.83588669,38.47479439,1,,,
840,29531,-2.2063,-88.83586361,38.47479305,1,,,
841,29532,-2.04633,-88.83584053,38.4747917,1,,,
842,29404,-2.5062301,-88.83595417,38.47481621,1,,,
843,29405,-2.8675499,-88.8359311,38.47481487,1,,,
844,29406,-2.7164299,-88.83590802,38.47481353,1,,,
845,29407,-2.3374,-88.83588494,38.47481218,1,,,
846,29408,-2.1638801,-88.83586187,38.47481084,1,,,
847,29409,-2.0176401,-88.83583879,38.4748095,1,,,
848,29263,-2.5299699,-88.83595243,38.47483401,1,,,
849,29264,-2.7727101,-88.83592935,38.47483266,1,,,
850,29265,-2.65009,-88.83590628,38.47483132,1,,,
851,29266,-2.2818,-88.8358832,38.47482998,1,,,
852,29267,-2.1336701,-88.83586012,38.47482863,1,,,
853,29129,-2.69946,-88.83595069,38.4748518,1,,,
854,29130,-2.6459401,-88.83592761,38.47485046,1,,,
855,29131,-2.3313,-88.83590453,38.47484911,1,,,
856,29132,-2.1459401,-88.83588146,38.47484777,1,,,
857,29133,-2.0111101,-88.83585838,38.47484642,1,,,
858,29000,-2.69946,-88.83594894,38.47486959,1,,,
859,29001,-2.6459401,-88.83592587,38.47486825,1,,,
860,29002,-2.3313,-88.83590279,38.4748669,1,,,
861,29003,-2.1459401,-88.83587971,38.47486556,1,,,
862,29004,-2.0111101,-88.83585664,38.47486422,1,,,
863,28878,-2.5195301,-88.8359472,38.47488739,1,,,
864,28879,-2.5706799,-88.83592412,38.47488604,1,,,
865,28880,-2.22894,-88.83590105,38.4748847,1,,,
866,28881,-2.0820899,-88.83587797,38.47488335,1,,,
867,28735,-2.2732501,-88.83594546,38.47490518,1,,,
868,28736,-2.1803601,-88.83592238,38.47490383,1,,,
869,28619,-2.14099,-88.83598987,38.47492566,1,,,
870,28620,-2.14099,-88.83596679,38.47492431,1,,,
871,28621,-2.07886,-88.83594372,38.47492297,1,,,
872,28504,-2.3429599,-88.8360112,38.47494479,1,,,
873,28505,-2.2946801,-88.83598813,38.47494345,1,,,
874,28506,-2.2946801,-88.83596505,38.47494211,1,,,
875,28507,-2.04895,-88.83594197,38.47494076,1,,,
